subscription_id,customer_id,plan_id,start_date,end_date,status,billing_cycle
580,1461,1,2023-09-20,2024-09-22,Churned,Monthly
581,1462,1,2022-10-04,,Active,Monthly
582,1463,3,2024-08-09,,Active,Monthly
583,1464,1,2023-01-28,,Active,Monthly
584,1465,2,2024-06-21,2024-12-16,Churned,Annual
585,1466,2,2025-06-14,,Active,Monthly
586,1467,3,2024-05-13,,Active,Monthly
587,1468,1,2027-03-07,,Active,Monthly
588,1468,1,2026-07-15,,Active,Annual
589,1469,2,2024-06-21,,Active,Monthly
590,1470,1,2023-11-27,,Active,Monthly
591,1471,2,2026-07-23,,Active,Monthly
592,1471,1,2026-07-13,,Active,Monthly
593,1472,2,2026-02-14,,Active,Annual
594,1473,3,2023-10-05,,Active,Annual
595,1473,1,2024-06-17,,Active,Annual
596,1474,1,2025-09-25,,Active,Monthly
597,1475,1,2023-08-26,,Active,Annual
598,1475,1,2023-08-05,,Active,Monthly
599,1476,2,2023-06-02,2024-07-25,Churned,Monthly
600,1477,3,2024-10-16,,Active,Monthly
601,1478,2,2025-11-18,,Active,Annual
602,1478,2,2025-09-17,,Active,Monthly
603,1479,1,2023-04-09,,Active,Monthly
604,1480,2,2025-01-15,,Active,Annual
605,1481,3,2024-03-31,,Active,Monthly
606,1481,1,2024-02-23,,Active,Monthly
607,1482,2,2026-06-12,,Active,Monthly
608,1483,1,2025-10-13,,Active,Monthly
609,1483,1,2025-11-30,2027-03-17,Churned,Monthly
610,1484,1,2023-04-02,2024-02-09,Churned,Monthly
611,1485,1,2024-10-24,,Active,Annual
612,1485,1,2024-04-11,,Active,Monthly
613,1486,1,2025-07-12,,Active,Monthly
614,1486,2,2025-04-20,,Active,Monthly
615,1487,3,2027-02-20,,Active,Monthly
616,1487,2,2026-09-25,2027-10-28,Churned,Annual
617,1488,2,2023-10-28,,Active,Monthly
618,1489,1,2023-09-17,,Active,Monthly
619,1490,1,2023-10-12,2023-11-14,Churned,Monthly
620,1491,2,2026-05-26,,Active,Monthly
621,1492,2,2024-10-14,,Active,Monthly
622,1493,1,2024-06-18,,Active,Annual
623,1494,2,2024-02-21,,Paused,Monthly
624,1495,2,2023-05-18,,Active,Annual
625,1496,1,2026-04-11,,Active,Monthly
626,1497,1,2024-07-09,,Active,Monthly
627,1497,1,2024-09-16,2025-07-12,Churned,Monthly
628,1498,2,2026-05-20,,Active,Annual
629,1499,2,2026-09-17,,Active,Monthly
630,1500,1,2025-01-20,,Active,Monthly
631,1501,1,2025-02-08,,Active,Monthly
632,1502,1,2024-02-07,,Active,Monthly
633,1503,3,2026-03-06,,Active,Monthly
634,1504,2,2023-12-29,,Active,Monthly
635,1504,1,2023-12-10,,Active,Monthly
636,1505,2,2023-10-02,,Active,Monthly
637,1505,2,2022-11-05,,Active,Monthly
638,1506,2,2024-03-30,,Paused,Monthly
639,1507,1,2026-06-12,2026-10-26,Churned,Monthly
640,1507,1,2026-10-29,2028-01-22,Churned,Monthly
641,1508,1,2026-11-21,,Active,Monthly
642,1509,2,2026-02-16,,Active,Monthly
643,1510,1,2024-12-17,,Active,Annual
644,1510,1,2025-06-18,,Active,Monthly
645,1511,2,2023-05-13,2023-10-08,Churned,Monthly
646,1511,2,2023-05-24,,Active,Monthly
647,1512,3,2026-07-02,,Active,Annual
648,1512,3,2026-10-31,,Active,Monthly
649,1513,2,2026-02-21,,Active,Monthly
650,1514,2,2024-04-26,,Active,Monthly
651,1515,1,2024-03-10,,Active,Monthly
652,1516,1,2025-03-09,,Active,Monthly
653,1517,3,2025-05-05,2025-06-06,Churned,Monthly
654,1518,1,2024-09-07,,Active,Monthly
655,1518,2,2024-03-31,2024-12-06,Churned,Monthly
656,1519,1,2025-10-18,,Active,Annual
657,1520,1,2024-11-27,2025-10-29,Churned,Monthly
658,1521,2,2026-03-20,2026-11-16,Churned,Monthly
659,1521,2,2026-03-21,,Active,Monthly
660,1522,3,2025-05-18,,Active,Annual
661,1523,1,2024-01-12,,Active,Monthly
662,1524,3,2023-12-08,,Active,Monthly
663,1525,2,2026-01-26,,Active,Monthly
664,1526,2,2024-02-02,,Active,Annual
665,1527,1,2026-03-28,2026-11-15,Churned,Monthly
666,1528,2,2025-09-25,,Active,Annual
667,1529,2,2025-05-25,,Active,Annual
668,1530,2,2023-06-19,,Active,Monthly
669,1530,2,2024-03-31,,Active,Monthly
670,1531,1,2026-03-10,,Active,Monthly
671,1531,2,2026-06-06,,Active,Annual
672,1532,1,2024-08-16,,Active,Monthly
673,1533,2,2025-10-23,2026-08-28,Churned,Annual
674,1534,2,2027-02-01,2028-03-09,Churned,Monthly
675,1535,2,2024-05-03,,Active,Monthly
676,1536,1,2025-07-31,,Active,Monthly
677,1536,2,2026-01-21,,Active,Monthly
678,1537,2,2026-01-20,,Active,Monthly
679,1538,1,2024-05-16,,Active,Monthly
680,1538,1,2025-02-01,,Active,Monthly
681,1539,2,2024-11-19,,Paused,Monthly
682,1539,2,2024-06-02,,Active,Monthly
683,1540,1,2026-04-05,2026-09-09,Churned,Monthly
684,1541,3,2025-04-18,2026-03-27,Churned,Monthly
685,1542,1,2024-11-22,,Active,Annual
686,1543,1,2026-02-04,2026-04-25,Churned,Annual
687,1543,1,2025-11-08,,Active,Monthly
688,1544,1,2023-08-22,,Active,Annual
689,1545,2,2024-04-29,,Active,Monthly
690,1546,1,2023-01-25,,Active,Monthly
691,1547,2,2023-03-12,2024-04-18,Churned,Monthly
692,1547,1,2023-04-10,,Active,Monthly
693,1548,1,2025-08-20,,Active,Monthly
694,1548,1,2025-07-09,,Active,Monthly
695,1549,3,2024-05-13,,Active,Monthly
696,1550,2,2024-01-22,2025-04-05,Churned,Monthly
697,1550,1,2023-05-20,,Active,Monthly
698,1551,1,2024-01-12,2024-11-23,Churned,Monthly
699,1552,2,2024-10-26,,Active,Annual
700,1553,1,2024-09-20,,Active,Monthly
701,1554,3,2025-03-07,,Active,Monthly
702,1555,2,2026-10-13,,Active,Monthly
703,1556,1,2022-08-25,,Active,Monthly
704,1556,2,2023-04-24,2023-11-06,Churned,Annual
705,1557,1,2025-10-22,,Active,Annual
706,1558,1,2024-07-17,,Active,Monthly
707,1559,2,2023-01-19,,Active,Monthly
708,1560,1,2026-07-14,,Active,Monthly
709,1561,3,2024-04-24,,Active,Annual
710,1562,2,2025-02-09,2026-03-01,Churned,Monthly
711,1563,2,2026-01-23,,Active,Monthly
712,1564,3,2025-12-24,,Active,Monthly
713,1565,1,2025-08-18,,Active,Monthly
714,1565,2,2025-08-01,2026-11-05,Churned,Annual
715,1566,1,2023-01-24,,Active,Monthly
716,1567,2,2025-10-20,,Active,Monthly
717,1568,2,2024-10-11,,Active,Annual
718,1569,1,2024-09-17,,Active,Monthly
719,1570,1,2024-10-25,,Active,Monthly
720,1571,1,2024-10-07,,Active,Monthly
721,1572,2,2023-11-05,,Active,Monthly
722,1572,2,2023-04-24,,Active,Monthly
723,1573,3,2023-11-12,,Paused,Monthly
724,1573,2,2023-09-21,,Active,Annual
725,1574,1,2025-06-01,,Active,Monthly
726,1575,1,2026-05-13,,Active,Annual
727,1575,1,2025-11-08,,Active,Annual
728,1576,2,2024-10-26,,Active,Monthly
729,1576,2,2025-06-14,,Active,Monthly
730,1577,1,2026-04-15,,Active,Monthly
731,1578,2,2024-10-26,,Active,Monthly
732,1578,2,2025-07-28,,Active,Monthly
733,1579,1,2026-10-26,,Active,Monthly
734,1580,1,2024-01-24,,Active,Annual
735,1581,2,2024-07-13,,Active,Monthly
736,1581,1,2024-11-15,2026-03-03,Churned,Monthly
737,1582,1,2024-12-01,,Active,Monthly
738,1583,3,2025-11-07,,Active,Annual
739,1583,1,2025-10-15,,Active,Monthly
740,1584,1,2024-12-18,,Active,Monthly
741,1585,1,2026-10-05,,Active,Monthly
742,1586,1,2025-04-29,,Paused,Monthly
743,1587,2,2025-11-01,,Active,Monthly
744,1587,2,2026-08-21,,Active,Monthly
745,1588,1,2026-04-26,,Active,Annual
746,1588,1,2026-01-21,,Active,Annual
747,1589,1,2023-09-28,,Active,Monthly
748,1590,2,2024-05-15,,Active,Monthly
749,1591,2,2024-09-15,,Active,Monthly
750,1592,2,2025-05-28,,Paused,Monthly
751,1593,1,2025-11-05,,Active,Monthly
752,1593,2,2026-06-22,,Active,Annual
753,1594,1,2026-04-25,,Active,Monthly
754,1594,2,2026-09-15,,Active,Annual
755,1595,3,2027-01-06,,Active,Monthly
756,1596,1,2026-11-13,2027-01-30,Churned,Monthly
757,1597,1,2024-04-05,2025-03-04,Churned,Annual
758,1598,1,2025-03-15,,Paused,Monthly
759,1599,1,2025-08-23,,Active,Monthly
760,1600,2,2026-01-25,,Active,Monthly
761,1601,1,2023-10-16,,Active,Annual
762,1601,1,2023-11-03,,Active,Monthly
763,1602,1,2023-08-10,,Active,Monthly
764,1602,1,2023-06-14,,Active,Monthly
765,1603,1,2026-04-12,,Active,Monthly
766,1604,1,2025-03-02,,Active,Monthly
767,1605,2,2024-04-28,2024-07-30,Churned,Annual
768,1606,1,2025-02-11,,Active,Monthly
769,1607,2,2025-02-07,,Active,Monthly
770,1607,1,2025-07-14,,Active,Monthly
771,1608,1,2025-03-15,2026-06-21,Churned,Monthly
772,1609,3,2023-08-13,,Active,Annual
773,1610,2,2025-10-26,,Active,Monthly
774,1611,1,2023-04-10,,Active,Annual
775,1611,1,2023-08-21,,Active,Monthly
776,1612,1,2025-12-17,,Active,Monthly
777,1612,1,2026-02-16,,Active,Monthly
778,1613,2,2026-08-14,,Active,Monthly
779,1614,1,2025-12-08,2026-02-10,Churned,Monthly
780,1614,1,2025-11-08,,Paused,Monthly
781,1615,2,2025-05-21,,Active,Monthly
782,1616,1,2026-12-09,,Active,Monthly
783,1617,3,2023-06-20,,Active,Monthly
784,1618,1,2026-10-16,,Active,Monthly
785,1619,1,2026-09-10,,Active,Monthly
786,1620,1,2024-01-30,,Active,Monthly
787,1620,1,2023-09-27,,Active,Monthly
788,1621,1,2026-06-28,,Active,Monthly
789,1622,3,2025-01-07,,Active,Monthly
790,1623,2,2023-04-11,2023-07-20,Churned,Annual
791,1624,2,2026-03-05,,Active,Monthly
792,1625,3,2026-05-08,2026-08-10,Churned,Monthly
793,1626,1,2024-03-03,,Active,Monthly
794,1627,1,2023-11-29,,Active,Monthly
795,1627,1,2023-07-13,,Active,Monthly
796,1628,2,2024-09-13,,Active,Monthly
797,1629,1,2025-05-24,2025-09-11,Churned,Annual
798,1630,1,2024-04-01,,Active,Monthly
799,1631,3,2023-03-18,2024-06-29,Churned,Monthly
800,1632,1,2024-06-03,2025-01-05,Churned,Annual
801,1632,3,2024-08-13,,Active,Monthly
802,1633,1,2025-11-08,,Active,Annual
803,1633,1,2026-09-21,,Active,Monthly
804,1634,1,2026-11-16,,Active,Monthly
805,1635,2,2025-11-07,,Active,Annual
806,1636,2,2024-03-09,,Active,Monthly
807,1637,2,2026-04-27,,Active,Monthly
808,1638,1,2024-02-10,,Paused,Annual
809,1639,2,2023-09-09,,Active,Monthly
810,1640,1,2026-12-28,,Active,Monthly
811,1641,3,2023-02-05,,Active,Monthly
812,1641,2,2023-03-02,2023-10-27,Churned,Monthly
813,1642,2,2026-07-24,,Active,Monthly
814,1643,2,2023-01-07,2024-01-08,Churned,Annual
815,1643,1,2023-01-28,,Active,Monthly
816,1644,2,2025-10-14,,Active,Monthly
817,1645,1,2023-05-12,,Active,Monthly
818,1645,1,2023-06-27,,Active,Monthly
819,1646,2,2023-08-09,,Active,Monthly
820,1647,1,2027-02-25,2028-05-19,Churned,Monthly
821,1648,1,2024-08-04,,Active,Monthly
822,1649,1,2025-02-22,,Active,Monthly
823,1649,2,2025-05-13,,Active,Monthly
824,1650,2,2026-10-19,,Active,Annual
825,1651,1,2023-05-27,2023-08-19,Churned,Monthly
826,1652,2,2025-11-23,,Active,Monthly
827,1653,2,2024-10-13,,Active,Annual
828,1654,1,2024-05-15,2025-05-31,Churned,Monthly
829,1654,2,2024-09-01,,Active,Monthly
830,1655,1,2023-01-14,2024-02-12,Churned,Annual
831,1656,3,2023-03-14,,Paused,Annual
832,1657,3,2025-02-10,2025-10-05,Churned,Monthly
833,1658,1,2023-07-03,,Active,Monthly
834,1658,1,2023-05-16,2024-07-25,Churned,Annual
835,1659,3,2026-03-26,2027-05-29,Churned,Annual
836,1660,2,2026-06-07,2027-01-28,Churned,Monthly
837,1660,1,2026-10-09,,Active,Monthly
838,1661,2,2025-02-24,,Active,Monthly
839,1662,3,2023-11-29,2024-11-23,Churned,Annual
840,1663,1,2025-10-18,2027-01-24,Churned,Monthly
841,1664,2,2023-02-02,2023-10-26,Churned,Monthly
842,1664,2,2022-09-11,2023-07-31,Churned,Monthly
843,1665,1,2026-05-23,,Active,Monthly
844,1666,1,2023-09-13,,Active,Annual
845,1667,1,2023-08-17,2024-07-29,Churned,Annual
846,1668,2,2024-08-09,,Active,Monthly
847,1669,1,2024-02-01,2024-09-14,Churned,Monthly
848,1670,2,2025-03-09,,Active,Monthly
849,1671,2,2026-08-17,,Active,Monthly
850,1672,2,2023-09-15,,Active,Monthly
851,1672,2,2023-09-08,,Active,Monthly
852,1673,2,2022-09-27,2023-08-28,Churned,Annual
853,1674,1,2024-04-28,2025-01-24,Churned,Monthly
854,1675,2,2025-04-07,,Active,Monthly
855,1676,1,2023-08-05,,Active,Monthly
856,1677,2,2022-10-22,,Active,Annual
857,1677,2,2023-07-15,,Active,Monthly
858,1678,2,2026-01-11,2026-12-10,Churned,Monthly
859,1679,1,2025-07-15,,Active,Monthly
860,1680,3,2023-02-17,,Active,Monthly
861,1681,2,2024-06-06,,Active,Annual
862,1682,1,2026-12-10,,Active,Monthly
863,1682,1,2026-04-23,2027-03-27,Churned,Monthly
864,1683,2,2026-05-04,,Active,Monthly
865,1684,1,2025-10-04,,Active,Monthly
866,1685,2,2023-08-09,2023-11-22,Churned,Annual
867,1685,2,2023-12-22,,Active,Monthly
868,1686,3,2024-11-05,,Active,Monthly
869,1687,2,2025-02-05,,Active,Monthly
870,1688,1,2025-12-25,,Active,Monthly
871,1689,2,2024-12-22,,Active,Monthly
872,1690,2,2025-05-07,,Active,Monthly
873,1691,1,2026-09-02,,Active,Monthly
874,1691,2,2026-11-20,,Active,Monthly
875,1692,2,2024-12-15,,Active,Monthly
876,1693,2,2027-03-23,2028-02-24,Churned,Monthly
877,1694,1,2024-05-19,,Active,Monthly
878,1695,2,2025-04-10,,Active,Monthly
879,1695,3,2025-07-24,,Active,Monthly
880,1696,1,2022-12-24,,Active,Monthly
881,1696,1,2023-04-29,,Active,Monthly
882,1697,1,2026-04-09,,Active,Annual
883,1698,1,2023-03-04,,Active,Monthly
884,1699,1,2025-06-13,,Active,Monthly
885,1699,1,2025-08-20,,Active,Annual
886,1700,2,2025-09-22,,Active,Annual
887,1700,1,2025-02-22,,Active,Annual
888,1701,2,2024-07-30,,Active,Monthly
889,1702,1,2025-06-15,,Active,Monthly
890,1703,2,2024-02-25,,Active,Monthly
891,1704,2,2026-04-01,2027-03-31,Churned,Monthly
892,1704,1,2025-06-29,,Active,Monthly
893,1705,2,2026-12-04,,Active,Monthly
894,1706,1,2023-09-26,,Active,Monthly
895,1707,1,2024-07-08,,Active,Monthly
896,1708,1,2025-10-19,,Active,Monthly
897,1709,1,2024-08-15,,Active,Monthly
898,1710,1,2022-12-15,2023-06-12,Churned,Monthly
899,1711,3,2023-05-02,,Active,Monthly
900,1711,1,2023-03-24,,Active,Monthly
901,1712,1,2025-08-21,,Active,Annual
902,1713,2,2025-02-20,2025-04-13,Churned,Monthly
903,1713,2,2024-12-27,,Active,Monthly
904,1714,3,2025-06-17,2026-08-06,Churned,Annual
905,1714,2,2025-08-24,,Active,Monthly
906,1715,1,2026-03-13,,Active,Monthly
907,1716,1,2026-05-08,,Active,Monthly
908,1717,3,2026-09-01,,Active,Monthly
909,1718,2,2024-02-08,,Active,Monthly
910,1719,2,2027-03-30,2028-02-15,Churned,Monthly
911,1719,1,2026-12-19,,Active,Annual
912,1720,2,2024-06-20,,Active,Annual
913,1721,2,2024-06-02,,Active,Monthly
914,1721,1,2024-05-12,2024-07-21,Churned,Monthly
915,1722,2,2027-01-25,,Active,Monthly
916,1722,2,2026-08-31,,Active,Annual
917,1723,2,2026-01-02,2026-11-12,Churned,Monthly
918,1723,1,2026-06-20,,Active,Annual
919,1724,1,2024-07-29,,Active,Monthly
920,1725,1,2024-09-17,2025-01-01,Churned,Monthly
921,1726,1,2026-03-21,,Active,Annual
922,1727,3,2025-03-21,,Active,Annual
923,1728,1,2023-10-01,,Active,Annual
924,1729,3,2023-07-15,,Active,Annual
925,1730,2,2023-10-13,,Active,Monthly
926,1731,1,2025-09-12,2027-01-10,Churned,Annual
927,1732,1,2024-06-27,,Active,Monthly
928,1732,3,2023-11-24,,Paused,Monthly
929,1733,1,2025-03-13,,Active,Annual
930,1733,3,2025-09-30,,Active,Monthly
931,1734,2,2026-08-25,,Active,Monthly
932,1735,1,2023-04-06,,Active,Monthly
933,1735,1,2023-01-04,2023-05-22,Churned,Monthly
934,1736,1,2023-10-22,,Active,Annual
935,1736,2,2023-10-05,,Active,Annual
936,1737,2,2023-02-20,,Active,Monthly
937,1738,3,2025-01-03,,Paused,Annual
938,1738,1,2024-07-17,,Active,Monthly
939,1739,2,2025-05-08,,Active,Monthly
940,1740,2,2025-12-22,,Active,Monthly
941,1741,1,2023-07-04,,Active,Monthly
942,1742,2,2024-03-12,2025-06-30,Churned,Monthly
943,1743,1,2024-08-24,,Active,Monthly
944,1744,2,2027-05-08,2027-06-21,Churned,Monthly
945,1744,1,2026-12-04,2028-03-15,Churned,Annual
946,1745,3,2024-02-29,,Active,Monthly
947,1746,1,2025-04-23,,Active,Annual
948,1747,1,2026-09-08,2028-01-17,Churned,Monthly
949,1747,2,2025-11-30,,Active,Monthly
950,1748,2,2026-01-22,,Active,Monthly
951,1749,2,2024-05-25,,Active,Monthly
952,1750,3,2023-06-04,,Active,Monthly
953,1751,2,2023-12-12,,Active,Annual
954,1752,1,2025-08-22,,Active,Annual
955,1753,3,2026-12-23,,Active,Monthly
956,1753,1,2026-08-10,,Active,Annual
957,1754,1,2023-09-01,,Active,Monthly
958,1755,3,2025-09-08,,Active,Annual
959,1756,3,2024-07-07,,Active,Monthly
960,1757,1,2026-10-02,,Active,Monthly
961,1757,2,2026-02-08,,Active,Monthly
962,1758,1,2025-03-20,,Active,Monthly
963,1758,2,2024-11-26,,Active,Monthly
964,1759,1,2026-05-25,,Active,Annual
965,1759,1,2026-08-31,,Active,Monthly
966,1760,2,2023-11-26,,Active,Monthly
967,1760,1,2024-04-27,,Active,Monthly
968,1761,2,2025-07-29,,Active,Monthly
969,1762,2,2024-03-12,,Active,Annual
970,1763,3,2025-12-11,,Active,Monthly
971,1764,2,2024-08-09,,Active,Annual
972,1765,1,2025-08-18,,Active,Monthly
973,1766,1,2026-08-20,2027-12-18,Churned,Monthly
974,1767,2,2025-07-21,,Active,Monthly
975,1768,2,2023-10-06,,Active,Annual
976,1769,2,2025-09-19,,Active,Monthly
977,1769,1,2025-11-17,2027-03-03,Churned,Annual
978,1770,1,2022-11-19,,Active,Monthly
979,1771,1,2027-03-13,2027-11-29,Churned,Annual
980,1772,3,2023-07-19,,Active,Monthly
981,1773,2,2024-07-19,2025-03-28,Churned,Monthly
982,1773,1,2025-04-24,,Active,Monthly
983,1774,2,2025-12-11,2026-04-22,Churned,Monthly
984,1775,1,2023-02-06,,Active,Monthly
985,1776,1,2023-03-07,,Active,Monthly
986,1777,1,2023-09-26,,Active,Monthly
987,1778,1,2025-06-09,,Active,Monthly
988,1779,3,2026-05-28,,Active,Monthly
989,1779,2,2026-09-19,,Active,Monthly
990,1780,2,2022-11-18,,Active,Monthly
991,1780,2,2023-03-13,,Active,Monthly
992,1781,1,2024-03-08,2024-07-30,Churned,Monthly
993,1781,2,2023-10-21,,Paused,Monthly
994,1782,1,2026-02-21,,Active,Monthly
995,1783,1,2025-07-03,,Active,Monthly
996,1784,1,2023-07-08,,Active,Monthly
997,1785,1,2026-09-07,2027-05-22,Churned,Monthly
998,1786,2,2026-11-03,,Active,Annual
999,1787,3,2023-10-13,,Active,Annual
1000,1788,2,2025-06-22,,Active,Monthly
1001,1789,1,2025-06-25,,Active,Monthly
1002,1790,1,2026-01-01,,Active,Annual
1003,1791,1,2024-02-05,2024-07-18,Churned,Monthly
1004,1792,1,2025-11-16,,Active,Monthly
1005,1792,1,2025-10-26,2026-08-06,Churned,Monthly
1006,1793,1,2025-09-09,,Active,Monthly
1007,1793,1,2024-09-23,2024-12-07,Churned,Monthly
1008,1794,2,2025-10-22,,Active,Monthly
1009,1794,1,2025-02-17,,Active,Annual
1010,1795,2,2025-09-28,,Active,Monthly
1011,1796,1,2025-11-28,,Active,Annual
1012,1796,1,2025-10-13,,Active,Monthly
1013,1797,2,2026-10-24,,Active,Monthly
1014,1798,2,2024-10-08,2025-01-16,Churned,Monthly
1015,1799,2,2025-12-14,,Active,Annual
1016,1800,1,2025-09-06,,Active,Annual
1017,1800,3,2025-10-14,2026-06-06,Churned,Monthly
1018,1801,3,2023-06-20,,Active,Monthly
1019,1802,2,2025-05-08,,Active,Monthly
1020,1802,1,2024-12-01,2026-01-06,Churned,Monthly
1021,1803,1,2024-07-12,2025-11-20,Churned,Monthly
1022,1804,3,2024-07-14,,Active,Annual
1023,1805,1,2024-04-07,,Active,Monthly
1024,1806,2,2024-11-25,,Active,Monthly
1025,1806,1,2025-04-18,,Active,Monthly
1026,1807,1,2026-03-20,,Active,Monthly
1027,1808,2,2026-12-28,,Active,Monthly
1028,1808,1,2027-02-13,,Active,Annual
1029,1809,2,2026-03-14,2027-03-17,Churned,Monthly
1030,1810,1,2024-12-21,,Active,Monthly
1031,1811,1,2026-07-25,,Active,Monthly
1032,1812,1,2023-03-02,,Active,Monthly
1033,1813,2,2024-06-21,2025-03-29,Churned,Annual
1034,1814,1,2026-06-05,,Active,Monthly
1035,1815,3,2026-11-28,,Active,Monthly
1036,1816,1,2023-02-20,,Active,Monthly
1037,1817,2,2023-02-21,,Active,Monthly
1038,1817,1,2023-06-07,2024-01-29,Churned,Monthly
1039,1818,2,2024-07-11,,Active,Annual
1040,1819,1,2024-03-05,,Active,Monthly
1041,1819,3,2024-02-05,,Active,Monthly
1042,1820,1,2024-02-02,,Active,Monthly
1043,1820,2,2024-03-19,,Active,Annual
1044,1821,3,2024-02-28,,Active,Monthly
1045,1822,1,2024-09-23,,Active,Monthly
1046,1823,2,2023-12-02,,Active,Monthly
1047,1823,1,2023-08-29,2023-12-21,Churned,Monthly
1048,1824,1,2025-05-16,2026-04-23,Churned,Monthly
1049,1825,2,2024-10-03,,Active,Monthly
1050,1826,1,2026-09-20,,Active,Monthly
1051,1827,1,2024-09-03,,Active,Monthly
1052,1828,2,2026-02-18,,Active,Monthly
1053,1828,3,2026-03-18,2026-12-28,Churned,Monthly
1054,1829,1,2022-08-12,,Active,Monthly
1055,1830,2,2026-03-23,,Active,Monthly
1056,1831,2,2025-06-05,,Active,Annual
1057,1832,3,2025-03-29,,Active,Annual
1058,1833,1,2026-09-03,,Active,Annual
1059,1833,3,2026-06-08,,Active,Annual
1060,1834,1,2023-11-09,,Active,Monthly
1061,1834,1,2024-01-25,,Active,Monthly
1062,1835,2,2026-06-15,,Active,Annual
1063,1836,2,2026-12-14,,Active,Annual
1064,1837,1,2026-04-20,,Active,Monthly
1065,1838,2,2026-10-23,,Active,Monthly
1066,1839,2,2024-10-28,,Active,Monthly
1067,1840,1,2026-01-02,,Active,Monthly
1068,1840,1,2026-02-25,,Active,Annual
1069,1841,1,2025-01-28,,Active,Monthly
1070,1841,2,2024-05-06,,Paused,Monthly
1071,1842,2,2026-04-06,2026-09-19,Churned,Monthly
1072,1843,1,2026-05-11,,Active,Annual
1073,1843,2,2026-05-03,,Active,Monthly
1074,1844,2,2025-04-18,2026-07-08,Churned,Annual
1075,1845,1,2023-12-13,,Active,Monthly
1076,1846,1,2027-02-26,,Active,Monthly
1077,1846,1,2027-03-23,,Active,Annual
1078,1847,1,2025-10-14,,Active,Annual
1079,1847,1,2026-03-15,,Active,Monthly
1080,1848,2,2026-06-27,,Active,Monthly
1081,1849,1,2024-09-22,,Active,Monthly
1082,1849,2,2025-02-03,,Active,Monthly
1083,1850,1,2026-02-01,2027-03-09,Churned,Annual
1084,1851,3,2026-02-14,,Active,Monthly
1085,1851,1,2025-10-25,2026-02-20,Churned,Monthly
1086,1852,2,2024-09-20,,Active,Monthly
1087,1853,1,2025-12-20,2027-03-28,Churned,Annual
1088,1854,3,2026-11-26,,Active,Annual
1089,1855,1,2026-01-19,,Active,Monthly
1090,1856,2,2025-09-21,,Active,Monthly
1091,1857,1,2023-04-03,,Active,Monthly
1092,1858,1,2025-03-01,,Active,Monthly
1093,1859,2,2026-12-08,,Active,Annual
1094,1860,3,2024-11-09,,Active,Annual
1095,1861,1,2027-03-15,,Active,Monthly
1096,1862,1,2026-08-07,2027-08-14,Churned,Monthly
1097,1862,3,2026-03-05,,Active,Monthly
1098,1863,1,2024-08-12,,Paused,Monthly
1099,1864,1,2024-07-17,,Active,Monthly
1100,1864,1,2024-07-19,,Active,Monthly
1101,1865,1,2023-03-25,,Active,Annual
1102,1866,1,2024-11-19,,Active,Monthly
1103,1866,1,2025-03-04,2025-12-22,Churned,Monthly
1104,1867,1,2023-02-11,2024-04-11,Churned,Monthly
1105,1868,2,2025-09-06,,Active,Monthly
1106,1869,1,2023-03-20,,Active,Monthly
1107,1870,1,2024-03-06,,Active,Monthly
1108,1871,1,2024-12-03,,Active,Monthly
1109,1872,2,2026-07-28,2027-08-29,Churned,Monthly
1110,1873,2,2025-11-14,2026-03-15,Churned,Annual
1111,1874,1,2026-07-21,2027-10-14,Churned,Monthly
1112,1874,1,2026-02-02,,Active,Monthly
1113,1875,1,2026-09-25,,Paused,Monthly
1114,1876,1,2024-07-22,2025-08-24,Churned,Monthly
1115,1877,2,2026-12-24,2028-04-01,Churned,Monthly
1116,1878,1,2026-12-17,2028-02-22,Churned,Monthly
1117,1879,2,2027-03-12,2028-05-06,Churned,Monthly
1118,1880,2,2026-04-14,,Active,Monthly
1119,1880,1,2026-05-31,2026-10-20,Churned,Monthly
1120,1881,1,2024-12-25,,Active,Monthly
1121,1882,2,2026-07-22,2027-08-02,Churned,Monthly
1122,1883,1,2027-04-05,,Active,Annual
1123,1883,1,2027-02-16,,Active,Monthly
1124,1884,1,2025-09-03,,Active,Monthly
1125,1885,2,2025-06-24,,Active,Monthly
1126,1885,3,2025-07-14,,Active,Monthly
1127,1886,1,2026-04-29,2026-09-19,Churned,Monthly
