payment_id,customer_id,payment_date,amount,payment_status
694,1064,2025-06-11,313.2,Paid
695,1064,2025-07-11,313.2,Paid
696,1064,2025-08-10,313.2,Paid
697,1064,2025-09-09,313.2,Paid
698,1064,2025-10-09,313.2,Paid
699,1064,2025-11-08,313.2,Failed
700,1064,2025-12-08,313.2,Paid
701,1064,2026-01-07,313.2,Paid
702,1064,2026-02-06,313.2,Paid
703,1064,2025-12-19,29.0,Paid
704,1064,2026-01-18,29.0,Paid
705,1064,2026-02-17,29.0,Paid
706,1064,2026-03-19,29.0,Paid
707,1064,2026-04-18,29.0,Paid
708,1064,2026-05-18,29.0,Paid
709,1064,2026-06-17,29.0,Paid
710,1064,2026-07-17,29.0,Paid
711,1064,2026-08-16,29.0,Paid
712,1064,2026-09-15,29.0,Paid
713,1064,2026-10-15,29.0,Paid
714,1064,2026-11-14,29.0,Paid
715,1064,2026-12-14,29.0,Paid
716,1065,2026-04-21,313.2,Paid
717,1065,2026-05-21,313.2,Paid
718,1065,2026-06-20,313.2,Paid
719,1065,2026-07-20,313.2,Paid
720,1065,2026-08-19,313.2,Paid
721,1065,2026-09-18,313.2,Paid
722,1065,2026-10-18,313.2,Paid
723,1065,2026-11-17,313.2,Paid
724,1065,2026-12-17,313.2,Paid
725,1065,2027-01-16,313.2,Paid
726,1065,2027-02-15,313.2,Paid
727,1065,2027-03-17,313.2,Paid
728,1066,2026-08-12,313.2,Paid
729,1066,2026-09-11,313.2,Paid
730,1066,2026-10-11,313.2,Paid
731,1066,2026-11-10,313.2,Paid
732,1066,2026-12-10,313.2,Refunded
733,1066,2027-01-09,313.2,Paid
734,1066,2027-02-08,313.2,Paid
735,1066,2027-03-10,313.2,Paid
736,1066,2027-04-09,313.2,Paid
737,1066,2027-05-09,313.2,Paid
738,1066,2027-06-08,313.2,Failed
739,1066,2027-07-08,313.2,Paid
740,1066,2027-08-07,313.2,Paid
741,1066,2027-09-06,313.2,Paid
742,1066,2027-10-06,313.2,Paid
743,1066,2027-11-05,313.2,Paid
744,1066,2027-12-05,313.2,Paid
745,1066,2027-01-12,313.2,Paid
746,1066,2027-02-11,313.2,Paid
747,1066,2027-03-13,313.2,Paid
748,1066,2027-04-12,313.2,Paid
749,1067,2026-03-14,99.0,Paid
750,1067,2026-04-13,99.0,Failed
751,1067,2026-05-13,99.0,Paid
752,1067,2026-06-12,99.0,Paid
753,1067,2026-07-12,99.0,Paid
754,1067,2026-08-11,99.0,Paid
755,1067,2026-09-10,99.0,Paid
756,1067,2026-10-10,99.0,Paid
757,1067,2026-11-09,99.0,Paid
758,1067,2026-12-09,99.0,Paid
759,1067,2027-01-08,99.0,Paid
760,1067,2027-02-07,99.0,Paid
761,1067,2027-03-09,99.0,Paid
762,1067,2026-01-22,99.0,Paid
763,1067,2026-02-21,99.0,Paid
764,1067,2026-03-23,99.0,Paid
765,1067,2026-04-22,99.0,Paid
766,1067,2026-05-22,99.0,Paid
767,1067,2026-06-21,99.0,Paid
768,1067,2026-07-21,99.0,Paid
769,1067,2026-08-20,99.0,Paid
770,1067,2026-09-19,99.0,Paid
771,1067,2026-10-19,99.0,Paid
772,1067,2026-11-18,99.0,Paid
773,1067,2026-12-18,99.0,Paid
774,1067,2027-01-17,99.0,Paid
775,1067,2027-02-16,99.0,Paid
776,1067,2027-03-18,99.0,Paid
777,1067,2027-04-17,99.0,Paid
778,1067,2027-05-17,99.0,Paid
779,1068,2026-05-04,99.0,Paid
780,1068,2026-06-03,99.0,Paid
781,1068,2026-07-03,99.0,Paid
782,1068,2026-08-02,99.0,Paid
783,1068,2026-09-01,99.0,Paid
784,1068,2026-10-01,99.0,Paid
785,1068,2026-12-05,29.0,Paid
786,1068,2027-01-04,29.0,Paid
787,1068,2027-02-03,29.0,Paid
788,1068,2027-03-05,29.0,Paid
789,1068,2027-04-04,29.0,Paid
790,1068,2027-05-04,29.0,Paid
791,1068,2027-06-03,29.0,Paid
792,1068,2027-07-03,29.0,Paid
793,1068,2027-08-02,29.0,Paid
794,1068,2027-09-01,29.0,Paid
795,1069,2024-10-22,29.0,Paid
796,1069,2024-11-21,29.0,Paid
797,1069,2024-12-21,29.0,Paid
798,1069,2025-01-20,29.0,Paid
799,1069,2025-02-19,29.0,Paid
800,1070,2025-02-09,29.0,Paid
801,1070,2025-03-11,29.0,Paid
802,1070,2025-04-10,29.0,Paid
803,1070,2025-05-10,29.0,Paid
804,1070,2025-06-09,29.0,Paid
805,1070,2025-07-09,29.0,Paid
806,1070,2025-08-08,29.0,Failed
807,1070,2025-09-07,29.0,Paid
808,1070,2025-10-07,29.0,Paid
809,1070,2025-11-06,29.0,Paid
810,1070,2025-12-06,29.0,Paid
811,1070,2026-01-05,29.0,Failed
812,1070,2026-02-04,29.0,Paid
813,1070,2026-03-06,29.0,Paid
814,1070,2026-04-05,29.0,Paid
815,1071,2026-03-03,99.0,Paid
816,1071,2026-04-02,99.0,Paid
817,1071,2026-05-02,99.0,Paid
818,1071,2026-06-01,99.0,Paid
819,1071,2026-07-01,99.0,Paid
820,1071,2026-07-31,99.0,Paid
821,1071,2026-08-30,99.0,Paid
822,1071,2026-09-29,99.0,Paid
823,1071,2026-10-29,99.0,Paid
824,1071,2026-11-28,99.0,Paid
825,1071,2026-12-28,99.0,Failed
826,1071,2027-01-27,99.0,Paid
827,1071,2027-02-26,99.0,Paid
828,1071,2027-03-28,99.0,Paid
829,1071,2027-04-27,99.0,Paid
830,1071,2027-05-27,99.0,Paid
831,1072,2025-01-14,5389.2,Paid
832,1072,2025-02-13,5389.2,Paid
833,1072,2025-03-15,5389.2,Paid
834,1072,2025-04-14,5389.2,Paid
835,1072,2025-05-14,5389.2,Paid
836,1072,2025-06-13,5389.2,Failed
837,1072,2025-07-13,5389.2,Paid
838,1072,2025-08-12,5389.2,Paid
839,1072,2025-09-11,5389.2,Paid
840,1072,2025-10-11,5389.2,Paid
841,1072,2025-11-10,5389.2,Paid
842,1072,2025-12-10,5389.2,Failed
843,1073,2024-02-01,499.0,Paid
844,1073,2024-03-02,499.0,Paid
845,1073,2024-04-01,499.0,Paid
846,1073,2024-05-01,499.0,Paid
847,1073,2024-05-31,499.0,Paid
848,1073,2024-06-30,499.0,Paid
849,1073,2024-07-30,499.0,Paid
850,1073,2024-08-29,499.0,Paid
851,1073,2024-09-28,499.0,Paid
852,1073,2024-10-28,499.0,Refunded
853,1073,2024-11-27,499.0,Paid
854,1073,2024-12-27,499.0,Paid
855,1073,2025-01-26,499.0,Paid
856,1073,2025-02-25,499.0,Paid
857,1073,2025-03-27,499.0,Paid
858,1074,2025-08-23,313.2,Paid
859,1074,2025-09-22,313.2,Paid
860,1074,2025-10-22,313.2,Paid
861,1074,2025-11-21,313.2,Paid
862,1074,2025-12-21,313.2,Paid
863,1074,2026-01-20,313.2,Paid
864,1074,2026-02-19,313.2,Paid
865,1074,2026-03-21,313.2,Paid
866,1074,2026-04-20,313.2,Paid
867,1075,2024-02-17,5389.2,Failed
868,1075,2024-03-18,5389.2,Paid
869,1075,2024-04-17,5389.2,Paid
870,1075,2024-05-17,5389.2,Paid
871,1075,2024-06-16,5389.2,Failed
872,1075,2024-07-16,5389.2,Paid
873,1075,2024-08-15,5389.2,Paid
874,1075,2024-09-14,5389.2,Paid
875,1075,2024-10-14,5389.2,Paid
876,1075,2024-11-13,5389.2,Paid
877,1075,2024-12-13,5389.2,Paid
878,1075,2025-01-12,5389.2,Paid
879,1075,2025-02-11,5389.2,Paid
880,1075,2025-03-13,5389.2,Refunded
881,1075,2025-04-12,5389.2,Failed
882,1075,2025-05-12,5389.2,Paid
883,1075,2023-05-16,29.0,Paid
884,1075,2023-06-15,29.0,Paid
885,1075,2023-07-15,29.0,Paid
886,1075,2023-08-14,29.0,Paid
887,1075,2023-09-13,29.0,Paid
888,1075,2023-10-13,29.0,Paid
889,1075,2023-11-12,29.0,Paid
890,1075,2023-12-12,29.0,Failed
891,1075,2024-01-11,29.0,Paid
892,1075,2024-02-10,29.0,Paid
893,1075,2024-03-11,29.0,Paid
894,1075,2024-04-10,29.0,Failed
895,1075,2024-05-10,29.0,Paid
896,1076,2022-12-22,99.0,Paid
897,1076,2023-01-21,99.0,Paid
898,1076,2023-02-20,99.0,Paid
899,1076,2023-03-22,99.0,Paid
900,1076,2023-04-21,99.0,Refunded
901,1076,2023-05-21,99.0,Paid
902,1076,2023-06-20,99.0,Paid
903,1076,2023-07-20,99.0,Paid
904,1076,2023-08-19,99.0,Paid
905,1076,2023-09-18,99.0,Paid
906,1076,2023-10-18,99.0,Paid
907,1076,2023-11-17,99.0,Paid
908,1076,2023-12-17,99.0,Paid
909,1076,2024-01-16,99.0,Paid
910,1076,2024-02-15,99.0,Paid
911,1076,2023-04-08,1069.2,Paid
912,1076,2023-05-08,1069.2,Paid
913,1076,2023-06-07,1069.2,Paid
914,1076,2023-07-07,1069.2,Paid
915,1076,2023-08-06,1069.2,Paid
916,1076,2023-09-05,1069.2,Paid
917,1077,2025-01-13,99.0,Paid
918,1077,2025-02-12,99.0,Paid
919,1077,2025-03-14,99.0,Paid
920,1077,2025-04-13,99.0,Paid
921,1077,2025-05-13,99.0,Paid
922,1077,2025-06-12,99.0,Paid
923,1077,2025-07-12,99.0,Paid
924,1077,2025-08-11,99.0,Failed
925,1077,2025-09-10,99.0,Paid
926,1077,2025-10-10,99.0,Paid
927,1078,2023-03-03,1069.2,Paid
928,1078,2023-04-02,1069.2,Paid
929,1078,2023-05-02,1069.2,Paid
930,1078,2023-06-01,1069.2,Paid
931,1078,2023-07-01,1069.2,Paid
932,1078,2023-07-31,1069.2,Paid
933,1078,2023-08-30,1069.2,Paid
934,1078,2023-09-29,1069.2,Failed
935,1078,2023-10-29,1069.2,Paid
936,1078,2023-01-31,1069.2,Paid
937,1078,2023-03-02,1069.2,Paid
938,1078,2023-04-01,1069.2,Paid
939,1078,2023-05-01,1069.2,Failed
940,1078,2023-05-31,1069.2,Paid
941,1078,2023-06-30,1069.2,Paid
942,1078,2023-07-30,1069.2,Paid
943,1078,2023-08-29,1069.2,Paid
944,1078,2023-09-28,1069.2,Paid
945,1078,2023-10-28,1069.2,Paid
946,1078,2023-11-27,1069.2,Paid
947,1078,2023-12-27,1069.2,Paid
948,1078,2024-01-26,1069.2,Paid
949,1079,2023-01-09,99.0,Paid
950,1079,2023-02-08,99.0,Failed
951,1079,2023-03-10,99.0,Paid
952,1079,2023-04-09,99.0,Failed
953,1079,2023-05-09,99.0,Refunded
954,1079,2023-06-08,99.0,Paid
955,1079,2023-07-08,99.0,Paid
956,1079,2023-08-07,99.0,Paid
957,1079,2023-09-06,99.0,Paid
958,1079,2023-10-06,99.0,Paid
959,1079,2023-11-05,99.0,Paid
960,1079,2023-12-05,99.0,Failed
961,1079,2024-01-04,99.0,Paid
962,1079,2024-02-03,99.0,Paid
963,1079,2024-03-04,99.0,Paid
964,1079,2024-04-03,99.0,Paid
965,1079,2024-05-03,99.0,Paid
966,1079,2024-06-02,99.0,Paid
967,1080,2024-03-09,99.0,Paid
968,1080,2024-04-08,99.0,Paid
969,1080,2024-05-08,99.0,Paid
970,1080,2024-06-07,99.0,Paid
971,1080,2024-07-07,99.0,Refunded
972,1080,2024-08-06,99.0,Paid
973,1080,2024-09-05,99.0,Failed
974,1080,2024-10-05,99.0,Paid
975,1080,2024-11-04,99.0,Paid
976,1080,2024-12-04,99.0,Paid
977,1080,2025-01-03,99.0,Paid
978,1081,2024-03-09,29.0,Paid
979,1081,2024-04-08,29.0,Paid
980,1081,2024-05-08,29.0,Paid
981,1081,2024-06-07,29.0,Failed
982,1081,2024-07-07,29.0,Paid
983,1081,2024-08-06,29.0,Refunded
984,1081,2024-09-05,29.0,Paid
985,1081,2024-10-05,29.0,Paid
986,1081,2024-11-04,29.0,Paid
987,1081,2024-12-04,29.0,Paid
988,1081,2025-01-03,29.0,Paid
989,1081,2025-02-02,29.0,Paid
990,1081,2025-03-04,29.0,Paid
991,1081,2025-04-03,29.0,Paid
992,1081,2025-05-03,29.0,Paid
993,1081,2025-06-02,29.0,Paid
994,1081,2025-07-02,29.0,Refunded
995,1082,2023-05-14,29.0,Paid
996,1082,2023-06-13,29.0,Paid
997,1082,2023-07-13,29.0,Paid
998,1082,2023-08-12,29.0,Paid
999,1082,2023-09-11,29.0,Paid
1000,1082,2023-10-11,29.0,Paid
1001,1082,2023-11-10,29.0,Paid
1002,1082,2023-12-10,29.0,Paid
1003,1082,2024-01-09,29.0,Paid
1004,1082,2024-02-08,29.0,Failed
1005,1082,2024-03-09,29.0,Paid
1006,1082,2024-04-08,29.0,Paid
1007,1082,2024-05-08,29.0,Paid
1008,1082,2024-06-07,29.0,Paid
1009,1082,2024-07-07,29.0,Paid
1010,1082,2023-01-15,313.2,Paid
1011,1082,2023-02-14,313.2,Paid
1012,1082,2023-03-16,313.2,Paid
1013,1083,2026-01-06,29.0,Paid
1014,1083,2026-02-05,29.0,Paid
1015,1083,2026-03-07,29.0,Paid
1016,1083,2026-04-06,29.0,Paid
1017,1083,2026-05-06,29.0,Paid
1018,1083,2026-06-05,29.0,Paid
1019,1083,2026-07-05,29.0,Paid
1020,1083,2026-08-04,29.0,Paid
1021,1083,2026-09-03,29.0,Paid
1022,1083,2026-10-03,29.0,Paid
1023,1083,2026-11-02,29.0,Paid
1024,1083,2026-12-02,29.0,Paid
1025,1083,2027-01-01,29.0,Paid
1026,1083,2027-01-31,29.0,Paid
1027,1084,2024-02-22,29.0,Paid
1028,1084,2024-03-23,29.0,Paid
1029,1084,2024-04-22,29.0,Paid
1030,1084,2024-05-22,29.0,Paid
1031,1084,2024-06-21,29.0,Refunded
1032,1084,2024-07-21,29.0,Paid
1033,1084,2024-08-20,29.0,Paid
1034,1084,2024-09-19,29.0,Paid
1035,1084,2024-10-19,29.0,Paid
1036,1084,2024-11-18,29.0,Paid
1037,1084,2024-12-18,29.0,Paid
1038,1084,2025-01-17,29.0,Paid
1039,1084,2025-02-16,29.0,Paid
1040,1084,2025-03-18,29.0,Paid
1041,1084,2025-04-17,29.0,Paid
1042,1084,2025-05-17,29.0,Paid
1043,1084,2025-06-16,29.0,Paid
1044,1085,2023-09-03,29.0,Failed
1045,1085,2023-10-03,29.0,Paid
1046,1085,2023-11-02,29.0,Paid
1047,1085,2023-12-02,29.0,Paid
1048,1085,2023-07-29,313.2,Paid
1049,1085,2023-08-28,313.2,Paid
1050,1085,2023-09-27,313.2,Paid
1051,1086,2023-12-08,5389.2,Paid
1052,1086,2024-01-07,5389.2,Paid
1053,1086,2024-02-06,5389.2,Paid
1054,1086,2024-03-07,5389.2,Paid
1055,1086,2024-04-06,5389.2,Paid
1056,1086,2024-05-06,5389.2,Paid
1057,1086,2024-06-05,5389.2,Failed
1058,1086,2024-07-05,5389.2,Paid
1059,1086,2024-08-04,5389.2,Paid
1060,1086,2024-09-03,5389.2,Paid
1061,1087,2024-11-26,29.0,Paid
1062,1087,2024-12-26,29.0,Paid
1063,1087,2025-01-25,29.0,Paid
1064,1087,2025-02-24,29.0,Paid
1065,1087,2025-03-26,29.0,Paid
1066,1087,2025-04-25,29.0,Paid
1067,1087,2025-05-25,29.0,Paid
1068,1087,2025-06-24,29.0,Paid
1069,1087,2025-07-24,29.0,Failed
1070,1087,2025-08-23,29.0,Paid
1071,1087,2025-09-22,29.0,Paid
1072,1087,2025-10-22,29.0,Paid
1073,1087,2025-11-21,29.0,Paid
1074,1087,2025-12-21,29.0,Paid
1075,1087,2026-01-20,29.0,Paid
1076,1087,2026-02-19,29.0,Paid
1077,1087,2026-03-21,29.0,Paid
1078,1087,2026-04-20,29.0,Paid
1079,1088,2023-10-11,99.0,Refunded
1080,1088,2023-11-10,99.0,Paid
1081,1088,2023-12-10,99.0,Paid
1082,1088,2024-01-09,99.0,Failed
1083,1088,2024-02-08,99.0,Paid
1084,1088,2024-03-09,99.0,Paid
1085,1088,2024-04-08,99.0,Paid
1086,1088,2024-05-08,99.0,Paid
1087,1088,2024-06-07,99.0,Paid
1088,1088,2024-07-07,99.0,Paid
1089,1088,2024-08-06,99.0,Paid
1090,1088,2024-09-05,99.0,Paid
1091,1088,2024-10-05,99.0,Paid
1092,1088,2024-11-04,99.0,Paid
1093,1088,2024-12-04,99.0,Paid
1094,1088,2025-01-03,99.0,Paid
1095,1088,2025-02-02,99.0,Paid
1096,1088,2025-03-04,99.0,Paid
1097,1088,2023-07-06,29.0,Paid
1098,1088,2023-08-05,29.0,Paid
1099,1088,2023-09-04,29.0,Paid
1100,1088,2023-10-04,29.0,Paid
1101,1088,2023-11-03,29.0,Paid
1102,1089,2026-07-14,99.0,Paid
1103,1089,2026-08-13,99.0,Paid
1104,1089,2026-09-12,99.0,Paid
1105,1089,2026-10-12,99.0,Failed
1106,1089,2026-11-11,99.0,Paid
1107,1089,2026-12-11,99.0,Paid
1108,1089,2027-01-10,99.0,Paid
1109,1089,2027-02-09,99.0,Paid
1110,1089,2027-03-11,99.0,Paid
1111,1090,2025-04-10,29.0,Paid
1112,1090,2025-05-10,29.0,Paid
1113,1090,2025-06-09,29.0,Paid
1114,1090,2025-07-09,29.0,Paid
1115,1090,2025-08-08,29.0,Paid
1116,1090,2025-09-07,29.0,Paid
1117,1090,2025-10-07,29.0,Failed
1118,1090,2025-11-06,29.0,Paid
1119,1090,2025-12-06,29.0,Paid
1120,1090,2026-01-05,29.0,Paid
1121,1090,2026-02-04,29.0,Failed
1122,1091,2025-05-04,1069.2,Paid
1123,1091,2025-06-03,1069.2,Paid
1124,1091,2025-07-03,1069.2,Failed
1125,1091,2025-08-02,1069.2,Paid
1126,1091,2025-09-01,1069.2,Paid
1127,1091,2025-10-01,1069.2,Paid
1128,1091,2025-10-31,1069.2,Paid
1129,1091,2025-11-30,1069.2,Paid
1130,1091,2025-12-30,1069.2,Paid
1131,1091,2026-01-29,1069.2,Paid
1132,1092,2025-03-28,99.0,Paid
1133,1092,2025-04-27,99.0,Paid
1134,1092,2025-05-27,99.0,Paid
1135,1093,2024-07-29,29.0,Paid
1136,1093,2024-08-28,29.0,Paid
1137,1093,2024-09-27,29.0,Paid
1138,1093,2024-10-27,29.0,Failed
1139,1093,2024-11-26,29.0,Paid
1140,1093,2024-12-26,29.0,Paid
1141,1094,2024-02-24,313.2,Paid
1142,1094,2024-03-25,313.2,Paid
1143,1094,2024-04-24,313.2,Paid
1144,1094,2024-05-24,313.2,Paid
1145,1094,2024-06-23,313.2,Paid
1146,1094,2024-07-23,313.2,Paid
1147,1094,2024-08-22,313.2,Paid
1148,1094,2024-09-21,313.2,Paid
1149,1095,2023-05-22,499.0,Paid
1150,1095,2023-06-21,499.0,Paid
1151,1095,2023-07-21,499.0,Paid
1152,1095,2023-08-20,499.0,Paid
1153,1095,2023-09-19,499.0,Paid
1154,1095,2023-10-19,499.0,Paid
1155,1095,2023-11-18,499.0,Paid
1156,1095,2023-12-18,499.0,Paid
1157,1096,2024-06-10,29.0,Paid
1158,1096,2024-07-10,29.0,Paid
1159,1096,2024-08-09,29.0,Paid
1160,1096,2024-03-18,313.2,Paid
1161,1096,2024-04-17,313.2,Paid
1162,1096,2024-05-17,313.2,Paid
1163,1096,2024-06-16,313.2,Paid
1164,1096,2024-07-16,313.2,Failed
1165,1096,2024-08-15,313.2,Paid
1166,1096,2024-09-14,313.2,Paid
1167,1096,2024-10-14,313.2,Paid
1168,1096,2024-11-13,313.2,Paid
1169,1096,2024-12-13,313.2,Paid
1170,1096,2025-01-12,313.2,Paid
1171,1096,2025-02-11,313.2,Paid
1172,1096,2025-03-13,313.2,Paid
1173,1096,2025-04-12,313.2,Paid
1174,1097,2023-07-23,1069.2,Paid
1175,1097,2023-08-22,1069.2,Paid
1176,1097,2023-09-21,1069.2,Refunded
1177,1097,2023-10-21,1069.2,Paid
1178,1097,2023-11-20,1069.2,Paid
1179,1097,2023-12-20,1069.2,Paid
1180,1097,2024-01-19,1069.2,Paid
1181,1097,2024-02-18,1069.2,Paid
1182,1097,2024-03-19,1069.2,Paid
1183,1097,2024-04-18,1069.2,Failed
1184,1097,2024-05-18,1069.2,Paid
1185,1097,2024-06-17,1069.2,Paid
1186,1097,2024-07-17,1069.2,Failed
1187,1097,2024-08-16,1069.2,Paid
1188,1097,2024-09-15,1069.2,Paid
1189,1097,2024-10-15,1069.2,Refunded
1190,1097,2024-04-01,99.0,Paid
1191,1097,2024-05-01,99.0,Paid
1192,1097,2024-05-31,99.0,Paid
1193,1097,2024-06-30,99.0,Paid
1194,1097,2024-07-30,99.0,Paid
1195,1097,2024-08-29,99.0,Paid
1196,1097,2024-09-28,99.0,Paid
1197,1097,2024-10-28,99.0,Paid
1198,1097,2024-11-27,99.0,Paid
1199,1097,2024-12-27,99.0,Paid
1200,1097,2025-01-26,99.0,Paid
1201,1097,2025-02-25,99.0,Paid
1202,1097,2025-03-27,99.0,Paid
1203,1097,2025-04-26,99.0,Paid
1204,1097,2025-05-26,99.0,Paid
1205,1097,2025-06-25,99.0,Failed
1206,1097,2025-07-25,99.0,Paid
1207,1097,2025-08-24,99.0,Paid
1208,1098,2024-05-28,29.0,Refunded
1209,1098,2024-06-27,29.0,Paid
1210,1098,2024-07-27,29.0,Paid
1211,1098,2024-08-26,29.0,Paid
1212,1098,2024-09-25,29.0,Paid
1213,1098,2024-10-25,29.0,Paid
1214,1098,2024-11-24,29.0,Paid
1215,1098,2024-12-24,29.0,Paid
1216,1098,2025-01-23,29.0,Refunded
1217,1098,2025-02-22,29.0,Paid
1218,1098,2024-05-09,99.0,Paid
1219,1098,2024-06-08,99.0,Paid
1220,1098,2024-07-08,99.0,Paid
1221,1098,2024-08-07,99.0,Paid
1222,1099,2026-03-20,99.0,Paid
1223,1099,2026-04-19,99.0,Failed
1224,1099,2026-05-19,99.0,Paid
1225,1099,2026-06-18,99.0,Paid
1226,1099,2026-07-18,99.0,Paid
1227,1099,2026-08-17,99.0,Paid
1228,1099,2026-09-16,99.0,Paid
1229,1099,2026-10-16,99.0,Paid
1230,1099,2026-11-15,99.0,Paid
1231,1100,2025-01-28,29.0,Failed
1232,1100,2025-02-27,29.0,Paid
1233,1100,2025-03-29,29.0,Paid
1234,1100,2025-04-28,29.0,Refunded
1235,1100,2025-05-28,29.0,Paid
1236,1100,2025-06-27,29.0,Paid
1237,1100,2025-07-27,29.0,Paid
1238,1101,2023-03-28,29.0,Paid
1239,1101,2023-04-27,29.0,Failed
1240,1101,2023-05-27,29.0,Paid
1241,1101,2023-06-26,29.0,Paid
1242,1101,2023-07-26,29.0,Paid
1243,1101,2023-08-25,29.0,Paid
1244,1101,2023-09-24,29.0,Paid
1245,1101,2023-10-24,29.0,Failed
1246,1101,2023-11-23,29.0,Paid
1247,1101,2023-12-23,29.0,Refunded
1248,1101,2024-01-22,29.0,Paid
1249,1101,2024-02-21,29.0,Paid
1250,1101,2024-03-22,29.0,Paid
1251,1101,2024-04-21,29.0,Paid
1252,1101,2024-05-21,29.0,Paid
1253,1101,2024-06-20,29.0,Paid
1254,1101,2024-07-20,29.0,Paid
1255,1101,2024-08-19,29.0,Paid
1256,1102,2024-02-09,29.0,Paid
1257,1102,2024-03-10,29.0,Paid
1258,1102,2024-04-09,29.0,Paid
1259,1102,2024-05-09,29.0,Paid
1260,1102,2024-06-08,29.0,Paid
1261,1102,2024-07-08,29.0,Paid
1262,1102,2024-08-07,29.0,Paid
1263,1102,2024-09-06,29.0,Paid
1264,1102,2024-10-06,29.0,Paid
1265,1103,2026-08-01,99.0,Paid
1266,1103,2026-08-31,99.0,Paid
1267,1103,2026-09-30,99.0,Paid
1268,1103,2026-10-30,99.0,Paid
1269,1103,2026-11-29,99.0,Paid
1270,1103,2026-12-29,99.0,Paid
1271,1103,2027-01-28,99.0,Paid
1272,1103,2025-12-15,29.0,Paid
1273,1103,2026-01-14,29.0,Paid
1274,1103,2026-02-13,29.0,Paid
1275,1103,2026-03-15,29.0,Paid
1276,1103,2026-04-14,29.0,Paid
1277,1103,2026-05-14,29.0,Paid
1278,1103,2026-06-13,29.0,Paid
1279,1103,2026-07-13,29.0,Paid
1280,1103,2026-08-12,29.0,Paid
1281,1104,2025-12-24,99.0,Paid
1282,1104,2026-01-23,99.0,Paid
1283,1104,2026-02-22,99.0,Paid
1284,1104,2026-03-24,99.0,Paid
1285,1104,2026-04-23,99.0,Paid
1286,1104,2026-05-23,99.0,Paid
1287,1104,2026-06-22,99.0,Paid
1288,1104,2026-07-22,99.0,Paid
1289,1104,2026-08-21,99.0,Paid
1290,1104,2026-09-20,99.0,Paid
1291,1104,2026-10-20,99.0,Paid
1292,1104,2026-11-19,99.0,Paid
1293,1104,2026-12-19,99.0,Paid
1294,1104,2027-01-18,99.0,Paid
1295,1104,2027-02-17,99.0,Paid
1296,1105,2026-08-13,29.0,Paid
1297,1105,2026-09-12,29.0,Paid
1298,1105,2026-10-12,29.0,Failed
1299,1105,2026-11-11,29.0,Paid
1300,1105,2026-12-11,29.0,Paid
1301,1105,2027-01-10,29.0,Paid
1302,1105,2027-02-09,29.0,Paid
1303,1105,2027-03-11,29.0,Failed
1304,1105,2027-04-10,29.0,Paid
1305,1105,2027-05-10,29.0,Paid
1306,1105,2027-06-09,29.0,Paid
1307,1105,2027-07-09,29.0,Paid
1308,1106,2026-02-18,99.0,Paid
1309,1106,2026-03-20,99.0,Paid
1310,1106,2026-04-19,99.0,Paid
1311,1106,2026-05-19,99.0,Paid
1312,1106,2026-06-18,99.0,Paid
1313,1106,2026-07-18,99.0,Paid
1314,1106,2026-08-17,99.0,Paid
1315,1106,2026-09-16,99.0,Paid
1316,1106,2026-10-16,99.0,Paid
1317,1106,2026-11-15,99.0,Paid
1318,1106,2026-12-15,99.0,Paid
1319,1107,2026-02-26,1069.2,Paid
1320,1107,2026-03-28,1069.2,Paid
1321,1107,2026-04-27,1069.2,Paid
1322,1107,2026-05-27,1069.2,Paid
1323,1107,2026-06-02,499.0,Paid
1324,1107,2026-07-02,499.0,Paid
1325,1107,2026-08-01,499.0,Paid
1326,1107,2026-08-31,499.0,Paid
1327,1107,2026-09-30,499.0,Paid
1328,1107,2026-10-30,499.0,Paid
1329,1107,2026-11-29,499.0,Paid
1330,1107,2026-12-29,499.0,Paid
1331,1108,2023-06-14,29.0,Paid
1332,1108,2023-07-14,29.0,Paid
1333,1108,2023-08-13,29.0,Paid
1334,1108,2023-09-12,29.0,Paid
1335,1108,2023-10-12,29.0,Paid
1336,1108,2023-11-11,29.0,Paid
1337,1108,2023-12-11,29.0,Paid
1338,1109,2025-08-23,99.0,Paid
1339,1109,2025-09-22,99.0,Paid
1340,1109,2025-10-22,99.0,Paid
1341,1109,2025-11-21,99.0,Paid
1342,1109,2025-12-21,99.0,Paid
1343,1109,2026-01-20,99.0,Paid
1344,1109,2026-02-19,99.0,Paid
1345,1109,2026-03-21,99.0,Paid
1346,1109,2026-04-20,99.0,Paid
1347,1109,2026-05-20,99.0,Paid
1348,1109,2026-06-19,99.0,Paid
1349,1109,2026-07-19,99.0,Paid
1350,1109,2026-08-18,99.0,Refunded
1351,1110,2025-06-02,29.0,Paid
1352,1110,2025-07-02,29.0,Paid
1353,1110,2025-08-01,29.0,Paid
1354,1110,2025-08-31,29.0,Paid
1355,1110,2025-09-30,29.0,Paid
1356,1110,2025-10-30,29.0,Failed
1357,1110,2025-11-29,29.0,Refunded
1358,1110,2025-12-29,29.0,Paid
1359,1110,2026-01-28,29.0,Paid
1360,1110,2026-02-27,29.0,Paid
1361,1111,2025-12-20,29.0,Paid
1362,1111,2026-01-19,29.0,Paid
1363,1111,2026-02-18,29.0,Refunded
1364,1111,2026-03-20,29.0,Paid
1365,1111,2026-04-19,29.0,Failed
1366,1111,2026-05-19,29.0,Paid
1367,1111,2026-06-18,29.0,Paid
