ticket_id,customer_id,created_date,priority,status
724,2944,2023-08-31,Low,In Progress
725,5292,2025-12-08,Low,Closed
726,1037,2025-04-27,High,Open
727,5644,2025-08-23,High,Closed
728,2425,2025-05-29,Medium,Closed
729,2644,2024-06-22,Critical,Open
730,2836,2023-10-16,Medium,Closed
731,4643,2024-10-17,Low,Closed
732,4353,2025-09-20,Low,Closed
733,1442,2026-04-13,Critical,Open
734,2460,2025-07-15,Medium,In Progress
735,1946,2023-06-30,Critical,Closed
736,2199,2024-05-21,Medium,In Progress
737,3516,2025-04-20,Medium,Closed
738,1162,2025-07-31,Critical,Closed
739,3339,2023-09-27,High,Closed
740,5045,2026-03-12,Low,Closed
741,3400,2023-11-24,Critical,Closed
742,4412,2024-02-22,Low,Closed
743,4937,2024-08-04,Medium,Closed
744,3951,2024-10-17,Low,Closed
745,4500,2023-07-31,Low,Open
746,3635,2024-04-15,Medium,Closed
747,5452,2023-08-16,Medium,Closed
748,4267,2025-06-12,High,Closed
749,5970,2025-06-29,Medium,Closed
750,4144,2024-05-06,High,Closed
751,5139,2023-08-15,Medium,Closed
752,3234,2026-03-26,High,Open
753,4588,2023-08-05,Medium,Closed
754,5237,2025-03-30,Medium,In Progress
755,4400,2024-04-21,Medium,Closed
756,5159,2025-07-10,Medium,Closed
757,2100,2024-04-17,High,In Progress
758,5641,2026-05-11,High,In Progress
759,2064,2025-10-07,Low,Closed
760,2929,2024-11-07,Critical,Closed
761,5180,2025-07-01,Medium,Open
762,2203,2026-02-16,Medium,Closed
763,1894,2025-10-21,Low,Closed
764,4403,2025-08-10,Medium,Closed
765,4045,2025-06-06,Medium,Closed
766,3027,2024-06-30,Low,Closed
767,2751,2024-01-10,High,Closed
768,1175,2025-05-01,Medium,In Progress
769,4917,2024-08-17,Medium,Closed
770,1701,2025-07-28,Low,Open
771,3793,2025-01-03,Low,Closed
772,4664,2025-04-02,High,Closed
773,2540,2025-06-18,Medium,Closed
774,1662,2024-08-18,Medium,Closed
775,3047,2025-10-29,Medium,Closed
776,3491,2024-03-09,Medium,Closed
777,5517,2025-09-14,Low,Closed
778,1623,2024-05-21,Critical,Closed
779,5167,2026-04-25,Low,Closed
780,2574,2026-05-07,Medium,In Progress
781,1025,2025-02-09,Medium,Closed
782,1257,2026-04-28,Low,Closed
783,5483,2024-04-02,Critical,Closed
784,2678,2024-08-23,Low,Closed
785,5431,2024-09-14,Medium,Closed
786,5327,2026-02-19,Critical,In Progress
787,4511,2025-04-25,Medium,Open
788,3434,2025-04-02,High,Closed
789,3939,2024-01-14,Low,Closed
790,3502,2024-11-21,Low,Closed
791,1974,2026-06-14,Low,Open
792,5294,2024-10-21,Medium,Closed
793,5946,2026-01-18,Low,Closed
794,2670,2026-05-01,Medium,Closed
795,4894,2024-09-08,Low,Closed
796,4361,2023-11-06,Medium,Closed
797,1116,2025-12-14,Medium,Open
798,3900,2026-04-20,Medium,Closed
799,3585,2025-06-26,Low,Closed
800,3271,2025-06-12,High,Closed
801,4294,2026-05-03,Critical,Closed
802,2484,2025-01-17,Low,Closed
803,2736,2025-05-10,Low,Open
804,5176,2025-03-25,Low,Closed
805,2247,2024-03-17,High,Closed
806,2170,2023-07-16,Medium,Closed
807,1578,2024-07-25,Low,Closed
808,5142,2023-12-15,High,Closed
809,1286,2024-01-14,Low,Closed
810,4035,2024-05-02,Low,Open
811,4521,2024-07-30,Medium,In Progress
812,5470,2024-07-01,Low,Closed
813,5833,2023-07-14,High,In Progress
814,3040,2026-05-12,Medium,Closed
815,5718,2023-11-06,Medium,Open
816,1573,2024-02-20,Low,Open
817,1353,2024-04-24,Medium,Closed
818,1526,2023-12-02,Low,Closed
819,1033,2026-05-05,Low,Closed
820,3993,2026-06-18,Low,Closed
821,1568,2024-09-22,Critical,Closed
822,2018,2024-08-14,Low,In Progress
823,3972,2024-04-17,High,Closed
824,5154,2025-06-21,Low,Closed
825,4775,2024-07-27,Low,Closed
826,1577,2024-03-27,Low,Closed
827,4216,2023-12-22,Low,Closed
828,4431,2024-05-28,Low,In Progress
829,3884,2025-04-20,High,Closed
830,2924,2024-12-12,High,Closed
831,2198,2025-02-25,Medium,In Progress
832,5178,2025-01-05,Low,Closed
833,4705,2026-04-14,High,Closed
834,5128,2025-06-14,Medium,Closed
835,4495,2025-07-26,High,In Progress
836,5331,2024-02-12,Medium,Closed
837,5010,2023-12-06,High,Closed
838,5103,2023-12-31,Low,Closed
839,1148,2024-06-18,Medium,Closed
840,5451,2025-05-05,High,Closed
841,3056,2025-07-23,High,Closed
842,3594,2024-02-15,High,Closed
843,5969,2026-06-03,Medium,Closed
844,3029,2026-01-19,Medium,Closed
845,3154,2024-08-10,Critical,Closed
846,3972,2025-08-15,High,In Progress
847,3350,2024-02-29,Low,Open
848,5646,2025-07-27,Critical,Open
849,2720,2024-08-11,High,Closed
850,4712,2024-09-03,Low,Closed
851,1118,2024-02-19,High,In Progress
852,2188,2023-08-13,High,Closed
853,2852,2023-06-28,Critical,Closed
854,1701,2025-09-06,Critical,Open
855,4321,2025-11-02,Medium,Closed
856,4156,2024-02-22,Low,Closed
857,2045,2023-07-15,Low,Closed
858,3159,2025-07-01,Medium,In Progress
859,4674,2024-03-13,Low,Closed
860,4501,2023-11-26,Low,Closed
861,2839,2023-11-08,Low,Closed
862,4414,2023-07-31,High,Closed
863,5420,2025-03-20,Medium,In Progress
864,1960,2024-09-21,High,Closed
865,4085,2026-06-06,High,Closed
866,3704,2024-07-27,High,Closed
867,3479,2025-03-23,Medium,Closed
868,2734,2026-01-02,Low,Closed
869,4779,2026-01-09,High,Closed
870,2415,2023-09-23,High,Closed
871,3939,2025-04-03,Medium,Closed
872,2785,2024-03-24,High,Closed
873,2909,2025-07-29,High,Closed
874,2681,2024-10-20,Low,Closed
875,1159,2024-09-01,High,Closed
876,2361,2023-10-01,Low,Closed
877,1715,2023-11-28,Medium,Open
878,5484,2025-02-17,Medium,Closed
879,1046,2026-06-01,Medium,Closed
880,3020,2023-08-12,Low,Closed
881,3062,2024-04-25,Medium,Closed
882,4971,2024-07-25,High,Open
883,1479,2025-11-10,Critical,Closed
884,1661,2025-12-11,Medium,Closed
885,5359,2024-11-24,High,Closed
886,4024,2023-08-04,High,Closed
887,3378,2024-11-12,High,Closed
888,3582,2025-12-12,Low,Open
889,5429,2024-04-29,Medium,Closed
890,5641,2024-11-11,Low,In Progress
891,4769,2025-01-10,Medium,Closed
892,4915,2025-12-16,Medium,In Progress
893,4426,2024-04-11,Low,Closed
894,2780,2024-02-18,Medium,Closed
895,5761,2026-05-13,High,Closed
896,5719,2024-03-27,Medium,Closed
897,4374,2024-04-22,Low,Closed
898,5518,2024-01-29,Low,Open
899,2836,2026-04-30,High,Closed
900,4042,2025-05-07,Low,Closed
901,5147,2025-01-01,Low,Open
902,2508,2024-09-03,Medium,Closed
903,3848,2023-11-04,Medium,Closed
904,5376,2026-03-02,Critical,Closed
905,1481,2026-01-12,Medium,In Progress
906,5098,2025-07-22,Low,Closed
907,5853,2023-12-25,Critical,Closed
908,3121,2025-12-10,Medium,In Progress
909,5267,2025-04-26,Medium,Closed
910,3624,2024-05-02,High,Closed
911,4234,2026-04-30,Medium,Closed
912,5471,2026-01-17,Medium,Closed
913,5904,2025-10-21,Critical,Closed
914,5914,2024-07-11,Medium,Open
915,3584,2025-11-28,Medium,Closed
916,1885,2026-03-07,Medium,Open
917,1034,2024-10-25,Medium,Closed
918,3120,2024-12-23,Critical,Closed
919,2124,2026-06-01,Low,Closed
920,5890,2025-05-14,Low,In Progress
921,1119,2025-04-06,Medium,Closed
922,3898,2023-08-28,Low,In Progress
923,1919,2025-03-25,Low,Closed
924,3029,2025-07-01,Low,Closed
925,5115,2025-06-17,Medium,In Progress
926,4751,2024-05-04,High,Closed
927,5793,2025-07-17,Low,Closed
928,4587,2025-01-20,Medium,Closed
929,2381,2023-09-22,Critical,Closed
930,5842,2026-05-17,High,Closed
931,4158,2025-07-19,High,Closed
932,1172,2023-11-21,Low,Closed
933,4719,2026-06-24,Medium,Closed
934,5336,2023-09-20,High,Closed
935,4214,2024-02-09,Low,Closed
936,3322,2024-11-15,Low,Closed
937,4531,2026-04-10,High,Closed
938,4956,2023-10-23,Low,In Progress
939,5385,2026-05-06,Low,Closed
940,4233,2025-07-14,Low,Closed
941,1464,2026-04-19,Medium,In Progress
942,1388,2024-06-11,Critical,Closed
943,1947,2024-05-19,High,Closed
944,2408,2026-02-22,High,Closed
945,2273,2024-05-10,Medium,Closed
946,2762,2026-01-18,Low,Open
947,2905,2025-09-24,Medium,Closed
948,5897,2024-07-24,Medium,Closed
949,5872,2024-01-23,Low,Closed
950,5335,2023-09-04,Low,Closed
951,4886,2025-03-11,Critical,In Progress
952,5190,2024-02-29,High,Closed
953,5113,2026-03-22,Critical,Closed
954,5520,2023-11-21,High,Open
955,3392,2025-05-27,Low,Closed
956,5345,2024-01-06,Medium,Closed
957,2334,2026-01-31,High,Closed
958,2194,2024-09-07,Medium,Closed
959,5713,2023-09-18,Low,Closed
960,5651,2026-05-07,Low,Closed
961,1861,2024-08-16,Low,Closed
962,2072,2026-01-25,High,Closed
963,1203,2025-12-27,Critical,Closed
964,2444,2026-03-31,High,Closed
965,3823,2024-05-03,Critical,Closed
966,5997,2023-10-18,Medium,Closed
967,3377,2026-04-11,Low,Closed
968,1338,2024-09-27,Medium,Closed
969,2058,2023-10-31,Critical,Closed
970,1504,2026-03-07,Critical,In Progress
971,2630,2026-03-06,Medium,Closed
972,4072,2024-11-27,Medium,Closed
973,3371,2023-09-10,Medium,Closed
974,5583,2025-08-24,Medium,Closed
975,2740,2025-01-06,High,Closed
976,3990,2025-11-04,Medium,Closed
977,5598,2025-04-14,High,Closed
978,3512,2025-11-12,Medium,Closed
979,3611,2024-07-23,High,Open
980,4477,2024-01-29,High,Open
981,5821,2026-02-28,Medium,Closed
982,5172,2024-09-07,Medium,Closed
983,2330,2026-06-06,Medium,Closed
984,4156,2025-08-06,Low,Closed
985,4893,2025-12-17,Low,Closed
986,5580,2024-04-11,Low,Closed
987,1443,2026-05-23,Medium,Closed
988,5422,2025-01-10,High,Closed
989,5064,2025-08-12,Medium,Closed
990,2482,2025-10-07,Medium,In Progress
991,1928,2024-03-24,Medium,Closed
992,5595,2025-04-01,Medium,Closed
993,2769,2024-07-30,Medium,Closed
994,1794,2024-01-21,Medium,Closed
995,1688,2026-05-25,Low,Closed
996,5693,2025-02-17,Low,Closed
997,3980,2026-02-19,Medium,In Progress
998,2097,2025-07-10,Medium,Closed
999,3037,2024-01-03,Medium,Closed
1000,2521,2025-12-17,High,Closed
1001,4891,2024-04-03,Medium,Open
1002,1622,2024-12-01,Low,Closed
1003,5703,2025-10-10,Medium,Closed
1004,1911,2024-12-25,Medium,Closed
1005,5998,2025-02-14,Critical,In Progress
1006,2035,2025-02-18,Medium,Closed
1007,3122,2023-07-17,Medium,In Progress
1008,1102,2024-06-24,Critical,Closed
1009,4212,2025-06-15,Medium,Closed
1010,5238,2026-02-10,High,Closed
1011,5371,2025-11-24,Low,Closed
1012,2718,2023-11-05,High,Closed
1013,2782,2025-09-18,Low,Closed
1014,2176,2024-03-26,Low,Closed
1015,3419,2023-08-07,Low,In Progress
1016,3025,2025-04-04,Medium,Open
1017,5854,2026-02-11,Critical,In Progress
1018,3300,2024-07-01,Low,In Progress
1019,3326,2025-08-19,Medium,Closed
1020,2161,2024-08-21,Low,Closed
1021,2913,2026-03-05,High,In Progress
1022,3743,2024-12-04,Low,Closed
1023,3089,2023-09-10,Critical,Closed
1024,3822,2024-05-11,Low,Open
1025,1796,2025-06-23,Low,Closed
1026,3730,2025-06-10,Medium,Open
1027,3564,2023-09-06,Low,Closed
1028,1302,2024-03-24,Low,In Progress
1029,1055,2025-09-19,Low,Closed
1030,1531,2024-11-08,Low,Closed
1031,3040,2024-05-09,High,Closed
1032,4628,2025-06-12,Critical,Closed
1033,4136,2024-05-13,Low,Closed
1034,4046,2024-11-28,Medium,Closed
1035,3235,2023-11-08,Low,Closed
1036,3873,2023-11-19,High,Closed
1037,1938,2024-01-21,Medium,Closed
1038,1647,2025-10-06,Medium,Closed
1039,4637,2025-01-12,High,Closed
1040,2759,2025-09-26,High,Closed
1041,1197,2023-09-15,High,Closed
1042,1927,2024-07-25,Low,In Progress
1043,5316,2024-08-30,Low,Closed
1044,3196,2023-06-30,Low,Closed
1045,2210,2026-04-21,Low,Open
1046,3340,2024-10-01,Critical,In Progress
1047,2542,2025-08-05,Medium,Closed
1048,5272,2023-10-10,High,In Progress
1049,3360,2023-06-28,Critical,Closed
1050,1427,2025-01-30,Medium,Closed
1051,1125,2026-03-01,High,Closed
1052,4195,2025-08-23,Low,Closed
1053,4749,2026-04-08,Medium,Open
1054,5948,2025-09-09,High,In Progress
1055,3594,2026-04-05,Low,Open
1056,3414,2025-06-16,Critical,Closed
1057,3722,2024-11-04,High,Open
1058,3249,2025-03-23,Low,In Progress
1059,4620,2025-03-05,Medium,Closed
1060,2326,2023-07-11,Medium,In Progress
1061,3976,2025-07-06,Medium,Closed
1062,2758,2023-08-01,Low,Closed
1063,2374,2026-03-15,High,Closed
1064,5259,2023-12-04,Critical,Closed
1065,1376,2026-04-18,Medium,In Progress
1066,3830,2025-12-03,Medium,Closed
1067,2632,2024-09-17,Low,In Progress
1068,5117,2025-09-04,Critical,Closed
1069,5164,2025-12-14,Medium,Open
1070,2892,2024-03-02,Critical,Closed
1071,2613,2024-11-06,High,Closed
1072,5695,2025-09-02,Medium,Open
1073,5257,2025-04-27,High,Closed
1074,1472,2025-03-16,Medium,Open
1075,4714,2026-01-23,High,Closed
1076,1356,2025-08-11,Low,Closed
1077,1399,2024-06-30,Medium,Closed
1078,5396,2023-10-06,High,Closed
1079,1173,2025-11-27,Medium,Closed
1080,4392,2025-10-12,Critical,Closed
1081,1598,2025-08-25,Low,In Progress
1082,2029,2025-07-27,Medium,Closed
1083,3217,2025-09-15,Medium,Closed
1084,3518,2025-01-17,Low,Closed
1085,2371,2024-03-25,Low,In Progress
1086,3603,2023-07-17,Low,Closed
1087,2265,2025-07-01,Medium,Closed
1088,5123,2023-07-20,Low,Closed
1089,2185,2024-06-19,Medium,Closed
1090,1805,2024-06-21,Low,Closed
1091,4034,2026-02-25,Critical,Closed
1092,5337,2026-02-12,Low,Open
1093,2403,2024-01-24,High,In Progress
1094,4528,2023-11-06,Low,Closed
1095,1420,2024-08-17,Low,Open
1096,1888,2023-08-10,Critical,Closed
1097,2160,2025-07-15,Critical,Closed
1098,4381,2023-10-21,Low,Closed
1099,4968,2026-04-01,Medium,Open
1100,1046,2024-02-23,Low,Open
1101,2844,2024-10-15,Low,Closed
1102,5555,2024-01-08,Low,Closed
1103,1903,2025-08-27,Medium,In Progress
1104,5118,2024-09-21,Low,In Progress
1105,5846,2023-10-11,Low,Closed
1106,4546,2024-10-08,Low,Closed
1107,2138,2024-07-24,Medium,Closed
1108,4292,2023-09-01,Medium,In Progress
1109,5561,2025-09-17,Medium,Closed
1110,1149,2023-12-13,Medium,In Progress
1111,1055,2026-01-30,Low,In Progress
1112,1614,2025-04-21,Low,Closed
1113,1295,2024-06-01,High,Closed
1114,3578,2024-03-02,Medium,Closed
1115,4411,2024-08-19,Medium,Open
1116,1380,2023-09-29,Medium,Closed
1117,4093,2024-07-21,Low,Open
1118,1678,2024-04-14,Medium,In Progress
1119,1512,2024-08-10,Medium,Closed
1120,3716,2024-12-19,Medium,Closed
1121,5740,2023-10-16,High,Closed
1122,2865,2024-02-29,Low,Closed
1123,1493,2023-08-17,Medium,Closed
1124,3249,2024-04-30,High,Closed
1125,5274,2023-08-10,Medium,Open
1126,5382,2025-01-31,Low,In Progress
1127,5573,2024-04-14,Low,Closed
1128,2412,2024-02-19,Medium,Closed
1129,1567,2023-11-13,Low,Closed
1130,4876,2023-10-06,Medium,Closed
1131,4087,2025-08-02,Low,Closed
1132,5620,2025-02-05,High,Closed
1133,2667,2025-06-18,Critical,Closed
1134,3659,2024-01-23,High,Closed
1135,1119,2025-05-12,High,Closed
1136,4664,2025-04-01,Medium,Closed
1137,3199,2025-05-08,Medium,In Progress
1138,5533,2024-12-06,Low,In Progress
1139,2264,2025-10-13,Low,Open
1140,1936,2023-07-10,High,Closed
1141,1264,2025-05-25,Low,Closed
1142,3637,2026-05-15,Critical,Closed
1143,2090,2025-05-10,High,In Progress
1144,3460,2024-05-04,High,Closed
1145,3639,2025-12-06,Medium,Closed
1146,2040,2025-07-08,High,Closed
1147,3093,2024-01-30,Critical,Closed
1148,5972,2024-01-23,Low,In Progress
1149,5156,2023-08-27,Low,Open
1150,4099,2025-11-06,Low,Closed
1151,1025,2025-03-03,Critical,Closed
1152,4935,2026-05-30,Critical,Open
1153,3327,2024-09-14,Low,Closed
1154,2210,2026-01-08,Low,Closed
1155,4631,2024-02-27,Low,Closed
1156,4941,2023-11-11,Low,In Progress
1157,1687,2025-08-02,Low,Closed
1158,4410,2024-11-23,Low,Open
1159,3941,2023-10-24,Medium,In Progress
1160,3337,2024-05-18,High,Closed
1161,5952,2024-12-09,Medium,Open
1162,5646,2025-03-21,Low,Closed
1163,2424,2023-09-25,Low,Closed
1164,4699,2025-09-27,Low,Closed
1165,5671,2024-12-05,Low,Closed
1166,4091,2025-07-25,High,In Progress
1167,5955,2025-10-31,High,Closed
1168,2144,2024-10-30,Low,Closed
1169,5348,2024-04-22,Low,Closed
1170,1496,2026-04-05,Low,Closed
1171,4401,2024-08-28,Medium,Closed
1172,5348,2023-07-17,Critical,Closed
1173,4602,2025-03-06,Low,Closed
1174,5951,2024-10-31,Low,Closed
1175,1275,2025-05-16,High,Closed
1176,4084,2026-04-05,Critical,Closed
1177,3935,2024-07-07,Medium,Closed
1178,5879,2025-06-23,Low,Closed
1179,2936,2024-12-08,Medium,Closed
1180,2836,2024-05-04,Low,Closed
1181,4530,2024-03-07,Critical,Closed
1182,2669,2026-04-14,Low,Closed
1183,5176,2026-03-05,High,Closed
1184,5423,2025-06-01,Medium,Closed
1185,5517,2026-04-04,Critical,Open
1186,4594,2024-01-09,Medium,Closed
1187,3231,2024-09-07,Low,Open
1188,3995,2025-06-18,Critical,Closed
1189,4843,2024-08-29,High,In Progress
1190,3231,2026-02-10,Low,Closed
1191,3448,2026-05-18,Medium,Closed
1192,1584,2025-03-13,Low,Open
1193,3829,2023-10-03,Low,Closed
1194,2949,2025-03-13,Medium,Closed
1195,3730,2024-09-24,High,Closed
1196,1379,2025-04-16,Critical,Open
1197,1087,2025-01-29,Medium,Closed
1198,2754,2025-09-20,Low,Open
1199,1132,2026-02-13,High,In Progress
1200,1552,2024-03-24,Critical,Closed
1201,1478,2026-03-27,High,Closed
1202,4109,2026-04-15,Medium,Closed
1203,4658,2025-12-12,Low,Closed
1204,4973,2025-04-29,Medium,Closed
1205,4995,2025-05-25,Low,Closed
1206,2064,2026-05-27,High,Closed
1207,3874,2023-10-30,Medium,Closed
1208,4436,2024-02-25,High,Closed
1209,4597,2024-06-05,High,Closed
1210,2966,2025-12-28,High,Closed
1211,3808,2024-11-02,Medium,Closed
1212,5536,2025-05-25,High,Closed
1213,3693,2025-12-03,Low,In Progress
1214,3513,2024-08-14,Low,Closed
1215,3434,2024-03-11,Low,Closed
1216,4979,2025-01-13,Medium,In Progress
1217,1666,2026-06-23,Low,In Progress
1218,5952,2025-01-10,Medium,Closed
1219,5208,2026-06-11,Medium,Closed
1220,3871,2026-04-19,Medium,Closed
1221,3632,2024-04-17,Low,In Progress
1222,5477,2023-09-27,Medium,Closed
1223,3950,2025-11-06,High,Closed
1224,3627,2025-12-02,Medium,Closed
1225,1935,2025-10-03,High,Open
1226,1914,2025-06-07,Low,Closed
1227,2175,2024-11-22,Low,Closed
1228,1486,2026-06-10,Low,Open
1229,2254,2023-07-30,Low,Closed
1230,4653,2026-01-07,Low,Closed
1231,1878,2025-06-11,Low,Closed
1232,1564,2023-12-26,Low,In Progress
1233,4215,2023-11-22,Medium,Closed
1234,2876,2025-06-10,Critical,Closed
1235,3424,2026-01-13,Low,Closed
1236,5123,2024-06-29,Low,Closed
1237,3741,2023-09-01,Low,Closed
1238,5905,2024-10-15,High,Closed
1239,3113,2024-09-14,Medium,Closed
1240,1757,2024-08-21,Low,Open
1241,1922,2024-10-08,Low,Closed
1242,1720,2025-06-05,Low,Closed
1243,1907,2025-08-18,Low,Closed
1244,4397,2024-07-10,Medium,In Progress
1245,2165,2024-07-04,Medium,Closed
1246,5706,2026-02-04,Medium,In Progress
1247,2754,2025-08-01,Critical,Closed
1248,2290,2025-07-18,Critical,Closed
1249,3036,2026-06-26,High,Open
1250,1639,2026-04-19,Low,Closed
1251,5285,2024-11-13,Medium,Closed
1252,5288,2026-01-05,Medium,Closed
1253,5526,2025-03-29,Medium,In Progress
1254,3950,2024-05-05,High,In Progress
1255,4944,2023-10-22,High,Closed
1256,3251,2024-07-10,Low,Closed
1257,2331,2025-05-04,Low,Closed
1258,1581,2026-01-06,Medium,Closed
1259,4127,2025-06-08,High,Closed
1260,1036,2025-05-22,Low,Closed
1261,4668,2025-03-01,Low,Closed
1262,4112,2023-08-03,Medium,Open
1263,3478,2026-03-18,Medium,Closed
1264,1611,2025-07-15,Medium,Closed
1265,5292,2023-09-29,Medium,Open
1266,3163,2026-06-02,Low,Open
1267,1216,2025-05-10,Medium,Closed
1268,5716,2025-09-15,Medium,Closed
1269,5176,2023-10-20,Low,In Progress
1270,4106,2024-05-25,High,Closed
1271,4924,2026-06-05,Low,Closed
1272,4574,2026-05-22,High,Closed
1273,3085,2024-08-29,Medium,In Progress
1274,2895,2024-05-17,Low,Closed
1275,5624,2025-02-27,Low,Closed
1276,1082,2023-08-07,Low,Closed
1277,2244,2024-06-16,Medium,Open
1278,1961,2023-12-06,High,Closed
1279,3270,2026-04-15,Medium,Closed
1280,1233,2024-04-11,Medium,Closed
1281,3849,2025-01-24,High,Closed
1282,3373,2024-08-06,Low,Closed
1283,1091,2025-08-07,Medium,Closed
1284,5231,2025-07-31,Low,Closed
1285,3613,2025-11-23,Low,Closed
1286,5143,2026-04-17,Low,Closed
1287,5088,2024-11-10,High,Closed
1288,1342,2024-09-24,Medium,Open
1289,5193,2024-02-16,Low,Closed
1290,2740,2025-11-28,Low,Closed
1291,3217,2024-12-19,Medium,Closed
1292,2491,2024-03-07,Medium,Closed
1293,2333,2023-07-15,Low,Closed
1294,4264,2025-10-31,Low,Closed
1295,1406,2026-03-09,Low,Closed
1296,4556,2024-04-29,Medium,Closed
1297,3290,2024-03-20,High,Closed
1298,3784,2023-10-13,High,Closed
1299,1357,2023-07-15,Low,Closed
1300,2458,2023-10-21,Medium,Closed
1301,3303,2025-08-30,Low,Closed
1302,3674,2025-08-31,Low,Closed
1303,4906,2025-06-17,Low,Closed
1304,5085,2023-10-30,High,Closed
1305,4495,2024-02-02,Medium,Closed
1306,4181,2023-08-06,High,Closed
1307,1512,2024-12-15,Low,Closed
1308,3598,2025-11-04,Medium,Closed
1309,2396,2025-11-11,Medium,Closed
1310,2631,2024-10-05,Medium,Closed
1311,5351,2024-01-06,Critical,Closed
1312,1369,2023-08-03,High,Closed
1313,2414,2023-08-18,Low,Closed
1314,4821,2025-07-28,Medium,Closed
1315,4119,2024-01-04,Low,Closed
1316,4496,2026-05-22,Low,In Progress
1317,2509,2025-01-02,High,Closed
1318,5598,2026-06-20,Low,Closed
1319,1281,2023-11-18,High,Closed
1320,2497,2026-01-30,Low,In Progress
1321,3516,2025-06-12,Medium,Closed
1322,5120,2024-06-27,High,Closed
1323,5769,2024-11-12,Low,Open
1324,5148,2023-09-30,Medium,Closed
1325,1624,2024-11-27,Medium,Closed
1326,5850,2026-01-23,Low,In Progress
1327,3504,2025-06-15,Low,In Progress
1328,3081,2023-08-10,Low,In Progress
1329,1535,2024-04-28,Medium,Closed
1330,1127,2025-09-13,High,Open
1331,5198,2024-08-16,High,In Progress
1332,3347,2024-11-26,Low,Closed
1333,4820,2024-08-08,Medium,In Progress
1334,5888,2024-06-22,Low,In Progress
1335,2248,2025-03-03,Medium,In Progress
1336,3249,2023-09-12,High,Closed
1337,2333,2023-08-06,Medium,In Progress
1338,3984,2025-03-29,Low,Closed
1339,1224,2024-06-27,High,Open
1340,2194,2025-09-30,Critical,Closed
1341,1346,2023-08-08,Medium,Closed
1342,1904,2026-02-28,Low,Closed
1343,3630,2024-01-06,High,Closed
1344,5433,2026-01-25,Medium,Closed
1345,3966,2025-05-03,Low,In Progress
